wall_time,step,Explore/Cutoff
1653141680.942013,540700,-40.06755749589793
1653141919.1455557,545800,-40.06755749589793
1653142176.8537996,550900,-40.06755749589793
1653142414.9381225,556000,-40.06755749589793
1653142678.905925,561100,-40.06755749589793
1653142917.7474515,566200,-40.06755749589793
1653143176.49285,571300,-40.06755749589793
1653143414.4934533,576400,-40.06755749589793
1653143672.4222145,581500,-40.06755749589793
1653143909.815792,586600,-40.06755749589793
1653144166.7960992,591700,-40.06755749589793
1653144405.1878185,596800,-40.06755749589793
1653144662.15177,601900,-40.06755749589793
1653144899.6406302,607000,-40.06755749589793
1653145156.034032,612100,-40.06755749589793
1653145394.036815,617200,-40.06755749589793
1653145651.6261766,622300,-40.06755749589793
1653145889.2890368,627400,-40.06755749589793
1653146147.2368898,632500,-40.06755749589793
1653146385.253907,637600,-40.06755749589793
1653146643.2326286,642700,-40.06755749589793
1653146880.7234395,647800,-40.06755749589793
1653147138.5205488,652900,-40.06755749589793
1653147376.060926,658000,-40.06755749589793
1653147632.9666336,663100,-40.06755749589793
1653147870.0964978,668200,-40.06755749589793
1653148130.1670167,673300,-40.06755749589793
1653148372.15626,678400,-40.06755749589793
1653148633.3772945,683500,-40.06755749589793
1653148872.160403,688600,-40.06755749589793
1653149130.284235,693700,-40.06755749589793
1653149368.0103855,698800,-40.06755749589793
1653149627.1597767,703900,-40.06755749589793
1653149864.8052208,709000,-40.06755749589793
1653150123.7902658,714100,-40.06755749589793
1653150361.3931336,719200,-40.06755749589793
1653150618.4451368,724300,-40.06755749589793
1653150856.3434467,729400,-40.06755749589793
1653151114.4253683,734500,-40.06755749589793
1653151352.4483004,739600,-40.06755749589793
1653151610.662295,744700,-40.06755749589793
1653151848.4950233,749800,-40.06755749589793
1653152105.87361,754900,-40.06755749589793
1653152344.082489,760000,-40.06755749589793
1653152602.6433356,765100,-40.06755749589793
1653152860.777363,770200,-40.06755749589793
1653153098.6966097,775300,-40.06755749589793
1653153356.7219837,780400,-40.06755749589793
1653153594.5358965,785500,-40.06755749589793
1653153853.0490339,790600,-40.06755749589793
1653154090.7836554,795700,-40.06755749589793
1653154349.471967,800800,-40.06755749589793
1653154587.0155427,805900,-40.06755749589793
1653154846.7815075,811000,-40.06755749589793
1653155084.6250505,816100,-40.06755749589793
1653155343.1342394,821200,-40.06755749589793
1653155580.9991055,826300,-40.06755749589793
1653155838.7272565,831400,-40.06755749589793
1653156077.0867164,836500,-40.06755749589793
1653156334.9896905,841600,-40.06755749589793
1653156572.676532,846700,-40.06755749589793
1653156830.719774,851800,-40.06755749589793
1653157068.880418,856900,-40.06755749589793
1653157327.67782,862000,-40.06755749589793
1653157565.3747165,867100,-40.06755749589793
1653157823.5037713,872200,-40.06755749589793
1653158061.2244403,877300,-40.06755749589793
1653158319.8456066,882400,-40.06755749589793
1653158557.4233537,887500,-40.06755749589793
1653158816.9328942,892600,-40.06755749589793
1653159054.6469865,897700,-40.06755749589793
1653159312.7872086,902800,-40.06755749589793
1653159550.5147684,907900,-40.06755749589793
1653159809.8159924,913000,-40.06755749589793
1653160047.4661508,918100,-40.06755749589793
1653160305.6884513,923200,-40.06755749589793
1653160543.7858868,928300,-40.06755749589793
1653160802.6175618,933400,-40.06755749589793
1653161040.775956,938500,-40.06755749589793
1653161299.3010786,943600,-40.06755749589793
1653161537.1533403,948700,-40.06755749589793
1653161797.2613673,953800,-40.06755749589793
1653162040.164217,958900,-40.06755749589793
1653162303.8865552,964000,-40.06755749589793
1653162544.2800195,969100,-40.06755749589793
1653162807.0935104,974200,-40.06755749589793
1653163047.8251066,979300,-40.06755749589793
1653163311.8356564,984400,-40.06755749589793
1653163556.3758469,989500,-40.06755749589793
